1.05	1.850099646	0.9777441639	0.9777441639	-1.255838883	-1.744710965	-1.744710965	
1.06	1.837448962	0.9602484582	0.9602484582	-1.274276779	-1.754401008	-1.754401008	
1.07	1.824614535	0.9426567285	0.9426567285	-1.292587249	-1.763915614	-1.763915614	
1.08	1.811597648	0.9249707339	0.9249707339	-1.310768462	-1.773253829	-1.773253829	
1.09	1.798399603	0.907192243	0.907192243	-1.328818599	-1.78241472	-1.78241472	
1.1	1.785021719	0.8893230336	0.8893230336	-1.346735854	-1.791397371	-1.791397371	
1.11	1.771465335	0.8713648927	0.8713648927	-1.364518438	-1.800200884	-1.800200884	
1.12	1.757731805	0.853319616	0.853319616	-1.382164571	-1.808824379	-1.808824379	
1.13	1.743822504	0.8351890081	0.8351890081	-1.399672488	-1.817266992	-1.817266992	
1.14	1.729738822	0.8169748819	0.8169748819	-1.417040439	-1.82552788	-1.82552788	
1.15	1.715482168	0.798679059	0.798679059	-1.434266688	-1.833606217	-1.833606217	
1.16	1.701053966	0.7803033688	0.7803033688	-1.451349511	-1.841501195	-1.841501195	
1.17	1.686455661	0.7618496489	0.7618496489	-1.4682872	-1.849212025	-1.849212025	
1.18	1.671688712	0.7433197447	0.7433197447	-1.485078062	-1.856737934	-1.856737934	
1.19	1.656754595	0.7247155091	0.7247155091	-1.501720417	-1.864078172	-1.864078172	
1.2	1.641654804	0.7060388026	0.7060388026	-1.518212602	-1.871232003	-1.871232003	
1.21	1.626390849	0.6872914928	0.6872914928	-1.534552966	-1.878198713	-1.878198713	
1.22	1.610964256	0.6684754544	0.6684754544	-1.550739877	-1.884977604	-1.884977604	
1.23	1.595376568	0.6495925691	0.6495925691	-1.566771714	-1.891567999	-1.891567999	
1.24	1.579629344	0.630644725	0.630644725	-1.582646876	-1.897969239	-1.897969239	
1.25	1.563724159	0.611633817	0.611633817	-1.598363775	-1.904180683	-1.904180683	
1.26	1.547662602	0.5925617461	0.5925617461	-1.613920838	-1.910201711	-1.910201711	
1.27	1.53144628	0.5734304195	0.5734304195	-1.629316511	-1.916031721	-1.916031721	
1.28	1.515076814	0.5542417503	0.5542417503	-1.644549253	-1.921670128	-1.921670128	
1.29	1.498555843	0.5349976575	0.5349976575	-1.659617542	-1.927116371	-1.927116371	
1.3	1.481885017	0.5157000653	0.5157000653	-1.674519871	-1.932369903	-1.932369903	
1.31	1.465066004	0.4963509035	0.4963509035	-1.689254748	-1.9374302	-1.9374302	
1.32	1.448100485	0.4769521071	0.4769521071	-1.703820702	-1.942296756	-1.942296756	
1.33	1.430990158	0.4575056158	0.4575056158	-1.718216275	-1.946969083	-1.946969083	
1.34	1.413736732	0.4380133744	0.4380133744	-1.732440028	-1.951446716	-1.951446716	
