88	0.01	0.88	1.911453433	1.274302289	0.6371511443	-2.312216637	-1.541477758	-0.7707388789	
89	0.01	0.89	1.88823608	1.258824053	0.6294120266	-2.331215242	-1.554143495	-0.7770717475	
90	0.01	0.9	1.864829905	1.243219937	0.6216099683	-2.349980729	-1.566653819	-0.7833269096	
91	0.01	0.91	1.841237249	1.227491499	0.6137457495	-2.368511219	-1.579007479	-0.7895037396	
92	0.01	0.92	1.81746047	1.211640313	0.6058201567	-2.38680486	-1.59120324	-0.79560162	
93	0.01	0.93	1.793501947	1.195667965	0.5978339823	-2.404859823	-1.603239882	-0.8016199408	
94	0.01	0.94	1.769364075	1.17957605	0.5897880251	-2.422674301	-1.615116201	-0.8075581004	
95	0.01	0.95	1.745049269	1.163366179	0.5816830895	-2.440246514	-1.626831009	-0.8134155047	
96	0.01	0.96	1.720559958	1.147039972	0.5735199861	-2.457574705	-1.638383137	-0.8191915683	
97	0.01	0.97	1.695898594	1.130599062	0.5652995312	-2.47465714	-1.649771427	-0.8248857133	
98	0.01	0.98	1.671067641	1.114045094	0.5570225468	-2.491492111	-1.660994741	-0.8304973704	
99	0.01	0.99	1.646069582	1.097379721	0.5486898607	-2.508077936	-1.672051957	-0.8360259786	
100	0.01	1	1.620906918	1.080604612	0.5403023059	-2.524412954	-1.68294197	-0.8414709848	
101	0.01	1.01	1.595582164	1.063721443	0.5318607214	-2.540495534	-1.693663689	-0.8468318446	
102	0.01	1.02	1.570097854	1.046731903	0.5233659513	-2.556324066	-1.704216044	-0.8521080219	
103	0.01	1.03	1.544456535	1.02963769	0.514818845	-2.571896967	-1.714597978	-0.8572989891	
104	0.01	1.04	1.518660772	1.012440515	0.5062202573	-2.587212682	-1.724808454	-0.8624042272	
105	0.01	1.05	1.492713144	0.9951420959	0.497571048	-2.602269677	-1.734846451	-0.8674232255	
106	0.01	1.06	1.466616246	0.9777441639	0.4888720819	-2.617066447	-1.744710965	-0.8723554823	
107	0.01	1.07	1.440372687	0.9602484582	0.4801242291	-2.631601513	-1.754401008	-0.8772005042	
108	0.01	1.08	1.413985093	0.9426567285	0.4713283643	-2.645873421	-1.763915614	-0.8819578068	
109	0.01	1.09	1.387456101	0.9249707339	0.462485367	-2.659880743	-1.773253829	-0.8866269144	
110	0.01	1.1	1.360788365	0.907192243	0.4535961215	-2.67362208	-1.78241472	-0.89120736	
111	0.01	1.11	1.33398455	0.8893230336	0.4446615168	-2.687096057	-1.791397371	-0.8956986856	
112	0.01	1.12	1.307047339	0.8713648927	0.4356824464	-2.700301326	-1.800200884	-0.9001004421	
113	0.01	1.13	1.279979424	0.853319616	0.426659808	-2.713236568	-1.808824379	-0.9044121893	
114	0.01	1.14	1.252783512	0.8351890081	0.417594504	-2.725900488	-1.817266992	-0.9086334961	
115	0.01	1.15	1.225462323	0.8169748819	0.408487441	-2.738291821	-1.82552788	-0.9127639402	
116	0.01	1.16	1.198018588	0.798679059	0.3993395295	-2.750409326	-1.833606217	-0.9168031087	
117	0.01	1.17	1.170455053	0.7803033688	0.3901516844	-2.762251793	-1.841501195	-0.9207505977	
118	0.01	1.18	1.142774473	0.7618496489	0.3809248245	-2.773818037	-1.849212025	-0.9246060124	
119	0.01	1.19	1.114979617	0.7433197447	0.3716598724	-2.785106902	-1.856737934	-0.9283689672	
120	0.01	1.2	1.087073264	0.7247155091	0.3623577546	-2.796117258	-1.864078172	-0.9320390859	
121	0.01	1.21	1.059058204	0.7060388026	0.3530194013	-2.806848005	-1.871232003	-0.9356160015	
122	0.01	1.22	1.030937239	0.6872914928	0.3436457464	-2.817298069	-1.878198713	-0.9390993563	
123	0.01	1.23	1.002713182	0.6684754544	0.3342377272	-2.827466406	-1.884977604	-0.9424888019	
124	0.01	1.24	0.9743888536	0.6495925691	0.3247962845	-2.837351998	-1.891567999	-0.9457839994	
125	0.01	1.25	0.9459670875	0.630644725	0.3153223625	-2.846953858	-1.897969239	-0.9489846193	
126	0.01	1.26	0.9174507254	0.611633817	0.3058169085	-2.856271025	-1.904180683	-0.9520903416	
127	0.01	1.27	0.8888426191	0.5925617461	0.296280873	-2.865302567	-1.910201711	-0.9551008556	
128	0.01	1.28	0.8601456292	0.5734304195	0.2867152097	-2.874047581	-1.916031721	-0.9580158603	
129	0.01	1.29	0.8313626255	0.5542417503	0.2771208752	-2.882505193	-1.921670128	-0.9608350642	
130	0.01	1.3	0.8024964862	0.5349976575	0.2674988287	-2.890674556	-1.927116371	-0.9635581854	
131	0.01	1.31	0.7735500979	0.5157000653	0.2578500326	-2.898554855	-1.932369903	-0.9661849516	
132	0.01	1.32	0.7445263553	0.4963509035	0.2481754518	-2.9061453	-1.9374302	-0.9687151001	
133	0.01	1.33	0.7154281606	0.4769521071	0.2384760535	-2.913445134	-1.942296756	-0.9711483779	
134	0.01	1.34	0.6862584238	0.4575056158	0.2287528079	-2.920453625	-1.946969083	-0.9734845417	
135	0.01	1.35	0.6570200616	0.4380133744	0.2190066872	-2.927170073	-1.951446716	-0.9757233578	
136	0.01	1.36	0.627715998	0.418477332	0.209238666	-2.933593807	-1.955729205	-0.9778646024	
137	0.01	1.37	0.5983491633	0.3988994422	0.1994497211	-2.939724184	-1.959816123	-0.9799080614	
138	0.01	1.38	0.5689224942	0.3792816628	0.1896408314	-2.945560591	-1.963707061	-0.9818535303	
139	0.01	1.39	0.5394389334	0.3596259556	0.1798129778	-2.951102444	-1.96740163	-0.9837008148	
140	0.01	1.4	0.509901429	0.339934286	0.169967143	-2.95634919	-1.97089946	-0.98544973	
141	0.01	1.41	0.480312935	0.3202086233	0.1601043117	-2.961300303	-1.974200202	-0.987100101	
142	0.01	1.42	0.4506764101	0.3004509401	0.15022547	-2.965955288	-1.977303526	-0.9886517628	
143	0.01	1.43	0.4209948179	0.2806632119	0.140331606	-2.970313681	-1.980209121	-0.9901045603	
144	0.01	1.44	0.3912711266	0.2608474177	0.1304237089	-2.974375045	-1.982916696	-0.9914583482	
145	0.01	1.45	0.3615083085	0.241005539	0.1205027695	-2.978138973	-1.985425982	-0.992712991	
146	0.01	1.46	0.3317093398	0.2211395599	0.1105697799	-2.98160509	-1.987736727	-0.9938683634	
147	0.01	1.47	0.3018772005	0.201251467	0.1006257335	-2.984773049	-1.9898487	-0.9949243498	
148	0.01	1.48	0.2720148738	0.1813432492	0.09067162459	-2.987642534	-1.991761689	-0.9958808445	
149	0.01	1.49	0.2421253457	0.1614168972	0.08070844858	-2.990213256	-1.993475504	-0.996737752	
150	0.01	1.5	0.2122116054	0.1414744036	0.07073720179	-2.99248496	-1.994989973	-0.9974949866	
151	0.01	1.51	0.182276644	0.1215177627	0.06075888134	-2.994457417	-1.996304945	-0.9981524725	
152	0.01	1.52	0.1523234552	0.1015489701	0.05077448506	-2.996130432	-1.997420288	-0.998710144	
153	0.01	1.53	0.1223550341	0.08157002274	0.04078501137	-2.997503836	-1.998335891	-0.9991679453	
154	0.01	1.54	0.09237437763	0.06158291842	0.03079145921	-2.998577492	-1.999051661	-0.9995258306	
155	0.01	1.55	0.0623844838	0.04158965586	0.02079482793	-2.999351293	-1.999567528	-0.9997837642	
156	0.01	1.56	0.03238835156	0.02159223438	0.01079611719	-2.999825161	-1.99988344	-0.9999417202	
157	0.01	1.57	0.002388980525	0.001592653683	0.0007963268416	-2.999999049	-1.999999366	-0.9999996829	
158	0.01	1.58	-0.02761062941	-0.01840708627	-0.009203543137	-2.999872939	-1.999915293	-0.9999576465	
159	0.01	1.59	-0.05760747831	-0.03840498554	-0.01920249277	-2.999446845	-1.99963123	-0.9998156151	
160	0.01	1.6	-0.0875985665	-0.05839904434	-0.02919952217	-2.998720809	-1.999147206	-0.999573603	
161	0.01	1.61	-0.1175808949	-0.07838726328	-0.03919363164	-2.997694903	-1.998463269	-0.9992316344	
162	0.01	1.62	-0.1475514653	-0.09836764356	-0.04918382178	-2.99636923	-1.997579487	-0.9987897435	
163	0.01	1.63	-0.1775072807	-0.1183381872	-0.05916909358	-2.994743923	-1.996495949	-0.9982479744	
164	0.01	1.64	-0.2074453456	-0.138296897	-0.06914844852	-2.992819144	-1.995212763	-0.9976063813	
165	0.01	1.65	-0.237362666	-0.1582417773	-0.07912088867	-2.990595085	-1.993730057	-0.9968650285	
166	0.01	1.66	-0.2672562504	-0.1781708336	-0.0890854168	-2.98807197	-1.99204798	-0.9960239899	
167	0.01	1.67	-0.2971231094	-0.1980820729	-0.09904103646	-2.985250049	-1.9901667	-0.9950833498	
168	0.01	1.68	-0.3269602563	-0.2179735042	-0.1089867521	-2.982129607	-1.988086404	-0.9940432022	
169	0.01	1.69	-0.3567647075	-0.2378431383	-0.1189215692	-2.978710953	-1.985807302	-0.9929036511	
170	0.01	1.7	-0.3865334825	-0.2576889883	-0.1288444942	-2.974994431	-1.983329621	-0.9916648105	
171	0.01	1.71	-0.4162636044	-0.2775090696	-0.1387545348	-2.970980413	-1.980653608	-0.9903268042	
172	0.01	1.72	-0.4459521004	-0.2973014003	-0.1486507001	-2.966669298	-1.977779532	-0.988889766	
173	0.01	1.73	-0.4755960015	-0.317064001	-0.1585320005	-2.962061519	-1.974707679	-0.9873538397	
174	0.01	1.74	-0.5051923434	-0.3367948956	-0.1683974478	-2.957157537	-1.971438358	-0.9857191789	
175	0.01	1.75	-0.5347381665	-0.356492111	-0.1782460555	-2.951957841	-1.967971894	-0.9839859469	
176	0.01	1.76	-0.5642305162	-0.3761536775	-0.1880768387	-2.946462951	-1.964308634	-0.9821543172	
177	0.01	1.77	-0.5936664434	-0.3957776289	-0.1978888145	-2.940673418	-1.960448946	-0.9802244728	
178	0.01	1.78	-0.6230430044	-0.4153620029	-0.2076810015	-2.934589821	-1.956393214	-0.9781966068	
179	0.01	1.79	-0.6523572616	-0.4349048411	-0.2174524205	-2.928212766	-1.952141844	-0.976070922	
180	0.01	1.8	-0.6816062836	-0.4544041891	-0.2272020945	-2.921542893	-1.947695262	-0.9738476309	
181	0.01	1.81	-0.7107871456	-0.4738580971	-0.2369290485	-2.914580868	-1.943053912	-0.9715269559	
182	0.01	1.82	-0.7398969295	-0.4932646196	-0.2466323098	-2.907327387	-1.938218258	-0.9691091289	
183	0.01	1.83	-0.7689327242	-0.5126218162	-0.2563109081	-2.899783176	-1.933188784	-0.9665943919	
184	0.01	1.84	-0.7978916264	-0.5319277509	-0.2659638755	-2.891948989	-1.927965992	-0.9639829962	
185	0.01	1.85	-0.82677074	-0.5511804934	-0.2755902467	-2.883825609	-1.922550406	-0.961275203	
186	0.01	1.86	-0.8555671773	-0.5703781182	-0.2851890591	-2.875413849	-1.916942566	-0.9584712831	
187	0.01	1.87	-0.8842780585	-0.5895187057	-0.2947593528	-2.866714551	-1.911143034	-0.9555715169	
188	0.01	1.88	-0.9129005127	-0.6086003418	-0.3043001709	-2.857728583	-1.905152389	-0.9525761943	
189	0.01	1.89	-0.9414316776	-0.6276211184	-0.3138105592	-2.848456845	-1.89897123	-0.9494856149	
190	0.01	1.9	-0.9698687001	-0.6465791334	-0.3232895667	-2.838900263	-1.892600175	-0.9463000877	
191	0.01	1.91	-0.9982087366	-0.6654724911	-0.3327362455	-2.829059794	-1.886039863	-0.9430199313	
192	0.01	1.92	-1.026448953	-0.684299302	-0.342149651	-2.818936421	-1.879290947	-0.9396454737	
193	0.01	1.93	-1.054586525	-0.7030576836	-0.3515288418	-2.808531157	-1.872354105	-0.9361770524	
194	0.01	1.94	-1.08261864	-0.72174576	-0.36087288	-2.797845042	-1.865230028	-0.9326150141	
195	0.01	1.95	-1.110542494	-0.7403616624	-0.3701808312	-2.786879145	-1.85791943	-0.9289597151	
196	0.01	1.96	-1.138355294	-0.7589035293	-0.3794517646	-2.775634563	-1.850423042	-0.9252115208	
197	0.01	1.97	-1.16605426	-0.7773695064	-0.3886847532	-2.764112419	-1.842741613	-0.9213708063	
198	0.01	1.98	-1.193636621	-0.7957577473	-0.3978788736	-2.752313866	-1.834875911	-0.9174379553	
199	0.01	1.99	-1.22109962	-0.814066413	-0.4070332065	-2.740240084	-1.826826723	-0.9134133614	
200	0.01	2	-1.248440509	-0.8322936728	-0.4161468364	-2.727892281	-1.818594854	-0.9092974269	
201	0.01	2.01	-1.275656556	-0.8504377039	-0.4252188519	-2.71527169	-1.810181127	-0.9050905634	
202	0.01	2.02	-1.302745038	-0.8684966919	-0.434248346	-2.702379575	-1.801586383	-0.9007931916	
203	0.01	2.03	-1.329703247	-0.886468831	-0.4432344155	-2.689217224	-1.792811482	-0.8964057412	
204	0.01	2.04	-1.356528486	-0.904352324	-0.452176162	-2.675785953	-1.783857302	-0.891928651	
205	0.01	2.05	-1.383218074	-0.9221453824	-0.4610726912	-2.662087106	-1.774724737	-0.8873623687	
206	0.01	2.06	-1.409769341	-0.9398462272	-0.4699231136	-2.648122053	-1.765414702	-0.8827073509	
207	0.01	2.07	-1.436179632	-0.957453088	-0.478726544	-2.633892189	-1.755928126	-0.8779640631	
208	0.01	2.08	-1.462446307	-0.9749642044	-0.4874821022	-2.619398939	-1.746265959	-0.8731329796	
209	0.01	2.09	-1.488566738	-0.9923778251	-0.4961889126	-2.604643751	-1.736429167	-0.8682145835	
210	0.01	2.1	-1.514538313	-1.009692209	-0.5048461044	-2.5896281	-1.726418733	-0.8632093667	
211	0.01	2.11	-1.540358436	-1.026905624	-0.5134528122	-2.574353489	-1.716235659	-0.8581178297	
212	0.01	2.12	-1.566024525	-1.04401635	-0.522008175	-2.558821445	-1.705880963	-0.8529404816	
213	0.01	2.13	-1.591534012	-1.061022675	-0.5305113375	-2.543033521	-1.69535568	-0.8476778402	
214	0.01	2.14	-1.616884348	-1.077922898	-0.5389614492	-2.526991295	-1.684660863	-0.8423304317	
215	0.01	2.15	-1.642072996	-1.094715331	-0.5473576653	-2.510696373	-1.673797582	-0.8368987909	
216	0.01	2.16	-1.667097438	-1.111398292	-0.5556991461	-2.494150383	-1.662766922	-0.8313834609	
217	0.01	2.17	-1.691955172	-1.127970115	-0.5639850574	-2.47735498	-1.651569986	-0.8257849932	
218	0.01	2.18	-1.716643712	-1.144429141	-0.5722145707	-2.460311843	-1.640207895	-0.8201039477	
219	0.01	2.19	-1.741160589	-1.160773726	-0.580386863	-2.443022678	-1.628681785	-0.8143408925	
220	0.01	2.2	-1.765503351	-1.177002234	-0.5885011171	-2.425489212	-1.616992808	-0.8084964039	
221	0.01	2.21	-1.789669565	-1.193113043	-0.5965565216	-2.407713199	-1.605142133	-0.8025710664	
222	0.01	2.22	-1.813656813	-1.209104542	-0.6045522709	-2.389696417	-1.593130945	-0.7965654723	
223	0.01	2.23	-1.837462697	-1.224975131	-0.6124875655	-2.371440667	-1.580960445	-0.7904802225	
224	0.01	2.24	-1.861084836	-1.240723224	-0.6203616119	-2.352947776	-1.56863185	-0.7843159252	
225	0.01	2.25	-1.884520868	-1.256347245	-0.6281736226	-2.334219591	-1.556146394	-0.778073197	
226	0.01	2.26	-1.907768449	-1.271845633	-0.6359228164	-2.315257986	-1.543505324	-0.7717526621	
227	0.01	2.27	-1.930825256	-1.287216837	-0.6436084186	-2.296064858	-1.530709905	-0.7653549526	
228	0.01	2.28	-1.953688981	-1.302459321	-0.6512296604	-2.276642125	-1.517761417	-0.7588807083	
229	0.01	2.29	-1.976357339	-1.31757156	-0.6587857798	-2.25699173	-1.504661153	-0.7523305765	
230	0.01	2.3	-1.998828063	-1.332552042	-0.6662760211	-2.237115637	-1.491410425	-0.7457052123	
231	0.01	2.31	-2.021098906	-1.347399271	-0.6736996355	-2.217015835	-1.478010556	-0.7390052782	
232	0.01	2.32	-2.043167641	-1.362111761	-0.6810558804	-2.196694332	-1.464462888	-0.7322314442	
233	0.01	2.33	-2.065032061	-1.376688041	-0.6883440203	-2.176153163	-1.450768775	-0.7253843876	
234	0.01	2.34	-2.086689979	-1.391126653	-0.6955633263	-2.15539438	-1.436929586	-0.7184647932	
235	0.01	2.35	-2.10813923	-1.405426153	-0.7027130766	-2.134420059	-1.422946706	-0.7114733529	
236	0.01	2.36	-2.129377669	-1.419585112	-0.7097925562	-2.113232298	-1.408821532	-0.7044107659	
237	0.01	2.37	-2.150403171	-1.433602114	-0.7168010571	-2.091833215	-1.394555477	-0.6972777384	
238	0.01	2.38	-2.171213636	-1.447475757	-0.7237378786	-2.070224951	-1.380149967	-0.6900749837	
239	0.01	2.39	-2.19180698	-1.461204654	-0.7306023268	-2.048409666	-1.365606444	-0.6828032221	
240	0.01	2.4	-2.212181146	-1.474787431	-0.7373937154	-2.026389542	-1.350926361	-0.6754631807	
241	0.01	2.41	-2.232334096	-1.488222731	-0.7441113653	-2.004166781	-1.336111187	-0.6680555936	
242	0.01	2.42	-2.252263814	-1.501509209	-0.7507546046	-1.981743604	-1.321162403	-0.6605812014	
243	0.01	2.43	-2.271968307	-1.514645538	-0.7573227691	-1.959122255	-1.306081503	-0.6530407517	
244	0.01	2.44	-2.291445606	-1.527630404	-0.7638152019	-1.936304995	-1.290869997	-0.6454349985	
245	0.01	2.45	-2.310693762	-1.540462508	-0.7702312539	-1.913294107	-1.275529405	-0.6377647023	
246	0.01	2.46	-2.32971085	-1.553140567	-0.7765702834	-1.89009189	-1.26006126	-0.6300306302	
247	0.01	2.47	-2.34849497	-1.565663313	-0.7828316565	-1.866700666	-1.244467111	-0.6222335555	
248	0.01	2.48	-2.367044241	-1.578029494	-0.7890147471	-1.843122774	-1.228748516	-0.614374258	
249	0.01	2.49	-2.385356811	-1.590237874	-0.7951189369	-1.819360571	-1.212907047	-0.6064535235	
250	0.01	2.5	-2.403430846	-1.602287231	-0.8011436154	-1.795416433	-1.196944289	-0.5984721443	
251	0.01	2.51	-2.421264541	-1.614176361	-0.8070881803	-1.771292755	-1.180861837	-0.5904309183	
252	0.01	2.52	-2.438856111	-1.625904074	-0.812952037	-1.746991949	-1.164661299	-0.5823306497	
253	0.01	2.53	-2.456203797	-1.637469198	-0.8187345992	-1.722516446	-1.148344297	-0.5741721485	
254	0.01	2.54	-2.473305866	-1.648870577	-0.8244352886	-1.697868692	-1.131912461	-0.5659562306	
255	0.01	2.55	-2.490160605	-1.66010707	-0.8300535351	-1.673051153	-1.115367435	-0.5576837176	
256	0.01	2.56	-2.506766331	-1.671177554	-0.835588777	-1.64806631	-1.098710873	-0.5493554366	
257	0.01	2.57	-2.523121382	-1.682080921	-0.8410404607	-1.622916662	-1.081944441	-0.5409722206	
258	0.01	2.58	-2.539224123	-1.692816082	-0.8464080411	-1.597604723	-1.065069815	-0.5325349077	
259	0.01	2.59	-2.555072944	-1.703381963	-0.8516909814	-1.572133026	-1.048088684	-0.5240443419	
