264	0.01	2.64	-1.969202376	-2.448810611	-1.618945897	
265	0.01	2.65	-1.957527458	-2.449381377	-1.627490197	
266	0.01	2.66	-1.945361044	-2.449462275	-1.635709005	
267	0.01	2.67	-1.932705565	-2.44905329	-1.643600676	
268	0.01	2.68	-1.919563553	-2.448154501	-1.651163633	
269	0.01	2.69	-1.905937636	-2.44676609	-1.658396363	
270	0.01	2.7	-1.89183054	-2.444888334	-1.665297418	
271	0.01	2.71	-1.877245086	-2.442521608	-1.67186542	
272	0.01	2.72	-1.86218419	-2.439666386	-1.678099054	
273	0.01	2.73	-1.846650866	-2.436323239	-1.683997074	
274	0.01	2.74	-1.830648219	-2.432492835	-1.689558301	
275	0.01	2.75	-1.814179451	-2.428175941	-1.694781621	
276	0.01	2.76	-1.797247854	-2.42337342	-1.699665991	
277	0.01	2.77	-1.779856815	-2.418086232	-1.704210433	
278	0.01	2.78	-1.762009813	-2.412315435	-1.708414038	
279	0.01	2.79	-1.743710416	-2.406062183	-1.712275967	
280	0.01	2.8	-1.724962285	-2.399327727	-1.715795446	
281	0.01	2.81	-1.705769168	-2.392113413	-1.718971772	
282	0.01	2.82	-1.686134905	-2.384420684	-1.721804309	
283	0.01	2.83	-1.666063423	-2.376251079	-1.724292491	
284	0.01	2.84	-1.645558735	-2.367606232	-1.72643582	
285	0.01	2.85	-1.624624942	-2.358487872	-1.728233868	
286	0.01	2.86	-1.603266231	-2.348897821	-1.729686274	
287	0.01	2.87	-1.581486874	-2.338837999	-1.73079275	
288	0.01	2.88	-1.559291227	-2.328310418	-1.731553072	
289	0.01	2.89	-1.536683729	-2.317317182	-1.73196709	
290	0.01	2.9	-1.5136689	-2.30586049	-1.73203472	
291	0.01	2.91	-1.490251344	-2.293942634	-1.731755949	
292	0.01	2.92	-1.466435745	-2.281565996	-1.731130832	
293	0.01	2.93	-1.442226865	-2.268733054	-1.730159495	
294	0.01	2.94	-1.417629546	-2.255446372	-1.728842132	
295	0.01	2.95	-1.392648708	-2.241708609	-1.727179006	
296	0.01	2.96	-1.367289346	-2.227522511	-1.72517045	
297	0.01	2.97	-1.341556533	-2.212890916	-1.722816866	
298	0.01	2.98	-1.315455414	-2.19781675	-1.720118724	
299	0.01	2.99	-1.288991211	-2.182303029	-1.717076565	
300	0.01	3	-1.262169215	-2.166352854	-1.713690995	
301	0.01	3.01	-1.234994791	-2.149969415	-1.709962693	
302	0.01	3.02	-1.207473374	-2.13315599	-1.705892405	
303	0.01	3.03	-1.179610468	-2.115915941	-1.701480943	
304	0.01	3.04	-1.151411645	-2.098252716	-1.696729191	
305	0.01	3.05	-1.122882546	-2.080169847	-1.691638099	
306	0.01	3.06	-1.094028876	-2.061670951	-1.686208685	
307	0.01	3.07	-1.064856405	-2.042759728	-1.680442034	
308	0.01	3.08	-1.035370968	-2.02343996	-1.674339301	
309	0.01	3.09	-1.005578462	-2.00371551	-1.667901706	
310	0.01	3.1	-0.975484845	-1.983590324	-1.661130536	
311	0.01	3.11	-0.9450961363	-1.963068427	-1.654027145	
312	0.01	3.12	-0.9144184131	-1.942153922	-1.646592954	
313	0.01	3.13	-0.883457811	-1.920850993	-1.638829451	
314	0.01	3.14	-0.8522205219	-1.899163901	-1.630738186	
315	0.01	3.15	-0.8207127933	-1.877096982	-1.62232078	
316	0.01	3.16	-0.7889409264	-1.854654649	-1.613578915	
317	0.01	3.17	-0.7569112757	-1.831841392	-1.604514339	
318	0.01	3.18	-0.7246302469	-1.808661773	-1.595128866	
319	0.01	3.19	-0.6921042962	-1.785120428	-1.585424373	
320	0.01	3.2	-0.6593399285	-1.761222064	-1.5754028	
321	0.01	3.21	-0.6263436968	-1.736971462	-1.565066151	
322	0.01	3.22	-0.5931222001	-1.712373471	-1.554416495	
323	0.01	3.23	-0.5596820825	-1.687433012	-1.54345596	
324	0.01	3.24	-0.5260300321	-1.662155071	-1.53218674	
325	0.01	3.25	-0.4921727791	-1.636544705	-1.520611087	
326	0.01	3.26	-0.4581170948	-1.610607035	-1.508731317	
327	0.01	3.27	-0.4238697903	-1.58434725	-1.496549806	
328	0.01	3.28	-0.389437715	-1.5577706	-1.48406899	
329	0.01	3.29	-0.3548277551	-1.530882401	-1.471291365	
330	0.01	3.3	-0.3200468324	-1.503688031	-1.458219486	
331	0.01	3.31	-0.2851019031	-1.476192928	-1.444855969	
332	0.01	3.32	-0.2499999561	-1.448402592	-1.431203485	
333	0.01	3.33	-0.2147480116	-1.42032258	-1.417264765	
334	0.01	3.34	-0.1793531198	-1.391958508	-1.403042597	
335	0.01	3.35	-0.1438223597	-1.363316049	-1.388539825	
336	0.01	3.36	-0.1081628373	-1.334400931	-1.37375935	
337	0.01	3.37	-0.07238168432	-1.305218938	-1.358704128	
338	0.01	3.38	-0.03648605692	-1.275775905	-1.343377169	
339	0.01	3.39	-0.0004831340965	-1.246077722	-1.327781539	
340	0.01	3.4	0.03561988369	-1.216130327	-1.311920358	
341	0.01	3.41	0.07181577594	-1.185939709	-1.295796797	
342	0.01	3.42	0.1080973036	-1.155511908	-1.27941408	
343	0.01	3.43	0.1444572105	-1.124853009	-1.262775485	
344	0.01	3.44	0.1808882248	-1.093969142	-1.24588434	
345	0.01	3.45	0.2173830604	-1.062866486	-1.228744021	
346	0.01	3.46	0.2539344184	-1.031551259	-1.211357958	
347	0.01	3.47	0.2905349887	-1.000029726	-1.193729627	
348	0.01	3.48	0.3271774513	-0.9683081903	-1.175862555	
349	0.01	3.49	0.3638544779	-0.9363929961	-1.157760313	
350	0.01	3.5	0.4005587331	-0.9042905264	-1.139426524	
351	0.01	3.51	0.4372828762	-0.8720072016	-1.120864853	
352	0.01	3.52	0.4740195625	-0.8395494783	-1.102079013	
353	0.01	3.53	0.5107614449	-0.8069238478	-1.08307276	
354	0.01	3.54	0.547501175	-0.7741368353	-1.063849897	
355	0.01	3.55	0.584231405	-0.7411949981	-1.044414267	
356	0.01	3.56	0.620944789	-0.7081049242	-1.024769758	
357	0.01	3.57	0.6576339845	-0.6748732318	-1.004920299	
358	0.01	3.58	0.6942916536	-0.641506567	-0.9848698584	
